id,year,month,day,hour,minute,second,Humidity,Temperature (Celcius),Temperature (Fahrenheit),BOX 01 DoorStatus,BOX 02 DoorStatus,BOX 03 DoorStatus,BOX 04 DoorStatus,BOX 05 DoorStatus,BOX 06 DoorStatus
8408,2016,12,14,16,56,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8409,2016,12,14,16,56,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8410,2016,12,14,16,56,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8411,2016,12,14,16,56,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8412,2016,12,14,16,56,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8413,2016,12,14,16,56,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8414,2016,12,14,16,56,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8415,2016,12,14,16,56,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8416,2016,12,14,16,56,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8417,2016,12,14,16,56,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8418,2016,12,14,16,56,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8419,2016,12,14,16,56,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8420,2016,12,14,16,56,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8421,2016,12,14,16,56,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8422,2016,12,14,16,56,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8423,2016,12,14,16,56,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8424,2016,12,14,16,56,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8425,2016,12,14,16,56,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8426,2016,12,14,16,56,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8427,2016,12,14,16,56,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8428,2016,12,14,16,56,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8429,2016,12,14,16,56,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8430,2016,12,14,16,56,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8431,2016,12,14,16,56,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8432,2016,12,14,16,56,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8433,2016,12,14,16,56,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8434,2016,12,14,16,57,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8435,2016,12,14,16,57,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8436,2016,12,14,16,57,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8437,2016,12,14,16,57,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8438,2016,12,14,16,57,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8439,2016,12,14,16,57,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8440,2016,12,14,16,57,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8441,2016,12,14,16,57,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8442,2016,12,14,16,57,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8443,2016,12,14,16,57,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8444,2016,12,14,16,57,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8445,2016,12,14,16,57,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8446,2016,12,14,16,57,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8447,2016,12,14,16,57,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8448,2016,12,14,16,57,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8449,2016,12,14,16,57,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8450,2016,12,14,16,57,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8451,2016,12,14,16,57,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8452,2016,12,14,16,57,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8453,2016,12,14,16,57,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8454,2016,12,14,16,57,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8455,2016,12,14,16,57,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8456,2016,12,14,16,57,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8457,2016,12,14,16,57,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8458,2016,12,14,16,57,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8459,2016,12,14,16,57,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8460,2016,12,14,16,57,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8461,2016,12,14,16,58,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8462,2016,12,14,16,58,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8463,2016,12,14,16,58,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8464,2016,12,14,16,58,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8465,2016,12,14,16,58,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8466,2016,12,14,16,58,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8467,2016,12,14,16,58,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8468,2016,12,14,16,58,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8469,2016,12,14,16,58,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8470,2016,12,14,16,58,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8471,2016,12,14,16,58,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8472,2016,12,14,16,58,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8473,2016,12,14,16,58,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8474,2016,12,14,16,58,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8475,2016,12,14,16,58,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8476,2016,12,14,16,58,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8477,2016,12,14,16,58,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8478,2016,12,14,16,58,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8479,2016,12,14,16,58,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8480,2016,12,14,16,58,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8481,2016,12,14,16,58,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8482,2016,12,14,16,58,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8483,2016,12,14,16,58,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8484,2016,12,14,16,58,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8485,2016,12,14,16,58,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8486,2016,12,14,16,58,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8487,2016,12,14,16,59,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8488,2016,12,14,16,59,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8489,2016,12,14,16,59,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8490,2016,12,14,16,59,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8491,2016,12,14,16,59,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8492,2016,12,14,16,59,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8493,2016,12,14,16,59,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8494,2016,12,14,16,59,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8495,2016,12,14,16,59,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8496,2016,12,14,16,59,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8497,2016,12,14,16,59,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8498,2016,12,14,16,59,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8499,2016,12,14,16,59,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8500,2016,12,14,16,59,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8501,2016,12,14,16,59,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8502,2016,12,14,16,59,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8503,2016,12,14,16,59,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8504,2016,12,14,16,59,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8505,2016,12,14,16,59,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8506,2016,12,14,16,59,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8507,2016,12,14,16,59,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8508,2016,12,14,16,59,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8509,2016,12,14,16,59,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8510,2016,12,14,16,59,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8511,2016,12,14,16,59,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8512,2016,12,14,16,59,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8513,2016,12,14,17,0,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8514,2016,12,14,17,0,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8515,2016,12,14,17,0,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8516,2016,12,14,17,0,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8517,2016,12,14,17,0,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8518,2016,12,14,17,0,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8519,2016,12,14,17,0,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8520,2016,12,14,17,0,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8521,2016,12,14,17,0,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8522,2016,12,14,17,0,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8523,2016,12,14,17,0,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8524,2016,12,14,17,0,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8525,2016,12,14,17,0,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8526,2016,12,14,17,0,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8527,2016,12,14,17,0,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8528,2016,12,14,17,0,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8529,2016,12,14,17,0,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8530,2016,12,14,17,0,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8531,2016,12,14,17,0,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8532,2016,12,14,17,0,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8533,2016,12,14,17,0,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8534,2016,12,14,17,0,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8535,2016,12,14,17,0,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8536,2016,12,14,17,0,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8537,2016,12,14,17,0,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8538,2016,12,14,17,0,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8539,2016,12,14,17,0,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8540,2016,12,14,17,1,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8541,2016,12,14,17,1,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8542,2016,12,14,17,1,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8543,2016,12,14,17,1,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8544,2016,12,14,17,1,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8545,2016,12,14,17,1,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8546,2016,12,14,17,1,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8547,2016,12,14,17,1,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8548,2016,12,14,17,1,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8549,2016,12,14,17,1,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8550,2016,12,14,17,1,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8551,2016,12,14,17,1,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8552,2016,12,14,17,1,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8553,2016,12,14,17,1,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8554,2016,12,14,17,1,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8555,2016,12,14,17,1,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8556,2016,12,14,17,1,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8557,2016,12,14,17,1,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8558,2016,12,14,17,1,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8559,2016,12,14,17,1,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8560,2016,12,14,17,1,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8561,2016,12,14,17,1,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8562,2016,12,14,17,1,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8563,2016,12,14,17,1,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8564,2016,12,14,17,1,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8565,2016,12,14,17,1,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8566,2016,12,14,17,2,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8567,2016,12,14,17,2,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8568,2016,12,14,17,2,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8569,2016,12,14,17,2,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8570,2016,12,14,17,2,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8571,2016,12,14,17,2,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8572,2016,12,14,17,2,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8573,2016,12,14,17,2,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8574,2016,12,14,17,2,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8575,2016,12,14,17,2,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8576,2016,12,14,17,2,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8577,2016,12,14,17,2,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8578,2016,12,14,17,2,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8579,2016,12,14,17,2,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8580,2016,12,14,17,2,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8581,2016,12,14,17,2,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8582,2016,12,14,17,2,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8583,2016,12,14,17,2,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8584,2016,12,14,17,2,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8585,2016,12,14,17,2,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8586,2016,12,14,17,2,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8587,2016,12,14,17,2,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8588,2016,12,14,17,2,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8589,2016,12,14,17,2,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8590,2016,12,14,17,2,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8591,2016,12,14,17,2,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8592,2016,12,14,17,2,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8593,2016,12,14,17,3,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8594,2016,12,14,17,3,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8595,2016,12,14,17,3,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8596,2016,12,14,17,3,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8597,2016,12,14,17,3,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8598,2016,12,14,17,3,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8599,2016,12,14,17,3,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8600,2016,12,14,17,3,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8601,2016,12,14,17,3,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8602,2016,12,14,17,3,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8603,2016,12,14,17,3,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8604,2016,12,14,17,3,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8605,2016,12,14,17,3,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8606,2016,12,14,17,3,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8607,2016,12,14,17,3,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8608,2016,12,14,17,3,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8609,2016,12,14,17,3,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8610,2016,12,14,17,3,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8611,2016,12,14,17,3,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8612,2016,12,14,17,3,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8613,2016,12,14,17,3,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8614,2016,12,14,17,3,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8615,2016,12,14,17,3,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8616,2016,12,14,17,3,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8617,2016,12,14,17,3,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8618,2016,12,14,17,3,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8619,2016,12,14,17,4,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8620,2016,12,14,17,4,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8621,2016,12,14,17,4,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8622,2016,12,14,17,4,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8623,2016,12,14,17,4,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8624,2016,12,14,17,4,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8625,2016,12,14,17,4,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8626,2016,12,14,17,4,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8627,2016,12,14,17,4,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8628,2016,12,14,17,4,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8629,2016,12,14,17,4,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8630,2016,12,14,17,4,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8631,2016,12,14,17,4,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8632,2016,12,14,17,4,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8633,2016,12,14,17,4,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8634,2016,12,14,17,4,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8635,2016,12,14,17,4,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8636,2016,12,14,17,4,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8637,2016,12,14,17,4,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8638,2016,12,14,17,4,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8639,2016,12,14,17,4,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8640,2016,12,14,17,4,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8641,2016,12,14,17,4,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8642,2016,12,14,17,4,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8643,2016,12,14,17,4,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8644,2016,12,14,17,4,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8645,2016,12,14,17,5,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8646,2016,12,14,17,5,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8647,2016,12,14,17,5,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8648,2016,12,14,17,5,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8649,2016,12,14,17,5,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8650,2016,12,14,17,5,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8651,2016,12,14,17,5,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8652,2016,12,14,17,5,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8653,2016,12,14,17,5,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8654,2016,12,14,17,5,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8655,2016,12,14,17,5,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8656,2016,12,14,17,5,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8657,2016,12,14,17,5,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8658,2016,12,14,17,5,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8659,2016,12,14,17,5,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8660,2016,12,14,17,5,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8661,2016,12,14,17,5,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8662,2016,12,14,17,5,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8663,2016,12,14,17,5,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8664,2016,12,14,17,5,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8665,2016,12,14,17,5,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8666,2016,12,14,17,5,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8667,2016,12,14,17,5,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8668,2016,12,14,17,5,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8669,2016,12,14,17,5,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8670,2016,12,14,17,5,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8671,2016,12,14,17,5,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8672,2016,12,14,17,6,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
8673,2016,12,14,17,6,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
